t;b0;b1
7,53867221254598;0,83087903611551805;4,2905372224877256
3,80696395328171;0,10652616037765583;1,7613855484304441
5,26816035759327;0,31425806948693330;2,5208272501238755
4,76534607271753;-0,70887087589594078;3,6511990735056705
6,61960062852042;0,88124750085948156;4,7407924708068974
3,47550352025940;0,26297548289611744;1,3556464873970149
7,26875632374877;0,52154364415797516;4,3022277861719367
3,41990752303354;-0,11599563913159171;0,9671090707016846
6,18954878145723;0,07701869596337210;3,2854783307794526
3,51336242909233;0,58507306997710917;2,0645905464915244
8,64664354617348;-0,11453341456870401;3,4874579069455285
2,73717623417215;-0,30339611904218305;0,8054023611806836
2,80241333044066;0,66067953761794851;1,3715446616877374
7,59784617429950;0,84297863745501223;4,9840924336321688
4,56482481083140;-0,04799929475904671;1,7694477136205178
4,63593981677343;0,05780232905726642;1,2464233582745410
7,53880133273261;0,48893938989835628;2,8861532931726241
3,21852813757176;-0,11491750580691139;1,3296190018144249
3,13768336278025;0,99018902034125100;1,7928245968053282
8,31563243052085;0,17651498565414439;4,5458983008936364
4,68170663794355;0,04691857238778021;1,1443310810281484
9,84466692201382;1,00516742707512052;4,3559780443391221
3,75399182056303;0,49612293173349897;1,8632619759680791
5,09467144919776;0,67547869224094670;3,5582916085919170
4,32720360250473;0,18659632844839746;2,3274973418848108
7,79259950318396;0,16705768168768501;3,4535389091073090
3,05566631815811;0,62746702966575818;1,3546672873950278
8,70298515471633;1,00254964539654434;5,6252719371772928
3,77760547514138;0,08292683177922125;1,4981934574174574
4,23635543317256;0,44605986444980811;1,3661943881667837
2,70172510277383;0,26979978324321569;0,6557052366192687
7,08626656692932;0,14988187100125927;2,5076060372185762
4,86598870252984;-0,33447918862814213;3,3673837105110906
2,72838694280040;-0,72518552926144886;0,9031201772898420
4,08884171647208;-0,14942859231785091;1,7735518122790630
3,24532480361245;0,43016142108591937;1,4161083439567583
3,45761424569960;-0,37370212904770650;1,4964121179799064
5,89256372727255;-0,10565417954222527;1,9980834216192143
5,26027665338624;0,08155829282486106;2,1282815495448264
5,72782500995127;0,45793440341115033;2,6894204619488984
1,81160372002869;-0,35207508309383595;0,4064053436384126
5,89830132536909;0,59922464096896633;3,7852174263715490
2,59942159647397;-0,51353167935495203;0,7920180242305050
5,83155558972992;0,27373941472910057;3,2518412060509743
16,22686981287241;-3,29147098919744963;6,5997127465311687
6,12921524869069;0,26798050451311956;2,5360036883933050
5,80951812503122;-0,18177268005441885;2,2831988199959570
3,54629423700383;0,40719290541272574;1,9589553315791877
4,17860802868872;0,19082559673733146;2,0858963090795251
2,90991417608832;0,00121360224006241;0,9824963447758173
5,16012644354393;0,01639731649336600;2,0769037186781558
1,40154811818444;0,44754479264803160;0,7335830820333844
5,11027722844428;0,77737459738691306;3,0320950117209575
3,50620987283248;0,02815849937247580;1,5582822049555591
3,69678464686341;0,16034397687878135;1,4848017729825385
2,59334960079828;-0,20721725923834994;0,1446303098085621
5,45984518801926;-0,13896290755895455;1,7930409809668697
5,63483885084010;-0,33764676204367339;1,6812858734050689
5,73987676720295;0,27895492677846062;2,5115585928062658
2,93567239654476;0,07477379468597846;0,9278959440621806
4,49998344508812;-0,63618938050768914;1,6009995953758056
13,70466055335692;-0,24914540835700794;4,7931284244962935
3,27936831036468;0,51101007448899882;1,5055674472703648
7,92811256659514;-2,01184140172573001;2,2677289292966654
3,70822017722358;0,07631442735080177;1,1144490025979004
4,25230483226499;0,20316548417048558;1,4854130602926865
3,28010642035284;0,31677802578435466;0,9178387498386968
5,45553823174724;0,12642015951174007;1,5529475661021628
7,60986956873730;-0,06253454374760062;3,5065599801094631
5,77706761840045;0,87431026596013517;3,0250234879774620
5,47886744240063;0,30814757050745717;2,4048714117451899
3,57838967910394;0,40382361695096447;1,8078755299775049
5,99887442516658;0,21794964985465093;2,5616085177480268
12,94615510312625;0,16305832246579602;5,7619115831807761
7,11979026548793;-0,00287046742174832;3,1655850552182980
2,10580203623055;0,74824703453381747;1,9251929938287211
12,27427960323468;2,14610271933256858;9,9980537603262167
4,41277518012617;0,32082934588412548;1,7929433911039685
5,16609146463947;-0,26022235165536700;1,5406036839132866
8,16734745764609;0,58967608063152543;2,9324349977210309
3,06125012340389;-0,11846403730443350;0,9275161639279328
5,78595281807383;0,52253756951952479;2,4021858998657879
4,61497335063859;0,23956265753839084;1,5612744817713360
2,60120006117964;0,06740000584455448;0,8176208953256383
3,20774467035720;-0,47822376148457241;0,3539989267249731
6,55394998156855;0,34282139370871823;2,7875041491590267
4,77035716133407;-0,91441326776736331;1,8622262389858157
16,42912016712451;0,93088669256399104;4,7743770138189996
4,98372340748803;0,21574462520539534;1,5177564799601435
5,63449559072013;0,30355339860767211;2,0250690702765461
3,14198617787343;0,06811431527198625;1,3712595076898204
4,89058527987420;0,22144077812065252;3,0561811732119564
5,66956883679910;-0,40233137267616514;2,4190024188048298
5,51429006991981;0,53376011933598599;2,0966009681105335
7,99006468945031;-1,25183338778698872;3,4391017373760042
6,69757562246926;0,49802830061758802;1,5610405813190846
4,26560690141859;-0,62205254535301524;2,6672485289811223
4,54473771723727;-0,13040382383301505;2,8607475198023300
5,81083559119535;-0,10005918973777722;1,8415877478165981
5,97128914398348;0,52607979803486793;3,0643940043070987
5,36139214822839;0,80825545475454108;3,2289308874947862
2,01613749059011;0,45779126581117791;1,2984948656903976
4,41121689215789;0,85982436308690824;1,5952030057831057
3,28776501962345;-0,36462398341026092;1,4900660774941292
5,34652534583302;0,13192072374222175;2,7188985292143122
2,55422194439591;0,17454868758442121;1,4195584105841497
3,14709853635683;0,10922022919002386;1,5579613879832599
5,09860383303963;-0,29689426473357078;1,4309613490894355
4,99725073507474;-0,04057105202143720;2,1536994157941418
4,13280945584478;0,42440090419386844;2,6591369575338715
4,90276489777892;0,30914028863991150;1,4746897530976355
5,44864711135283;0,12917087281504619;2,2165027030839126
5,67359838779959;0,78458932981576934;2,4820043694483802
4,93088009542483;0,49198089243721593;1,8034280752557041
5,25800760313615;0,46973503503317487;2,8061974801122211
4,90152690469839;0,22827347728561651;1,5346500363707738
10,74382478548122;-0,25845665770505949;4,1709880226219465
5,07060047016574;-1,16994412074970566;1,9533264535867305
3,72937765603134;-0,45006529294074760;1,7618616578919186
3,88695943879606;-0,07157477821307955;0,7630025269793909
4,52573175171317;0,10319733933561609;1,3208991435902881
8,61722839644818;0,31537028566652692;3,6583380626053859
4,19821627068977;0,01252567606638781;2,6196951134766349
3,76542647452919;-0,08130930625519515;0,7432717120108182
5,42513796393865;0,08499804175206165;1,4928885004878456
7,56359983875381;0,87142104578017632;2,8089796222975103
6,80495412733534;-0,57306915698051264;2,3757479153178638
3,86521901578952;0,50747139308550948;1,4701803677480136
3,92940637275363;1,20152148201709941;2,9499181265472303
5,70233153529988;1,15930425213268151;4,5170385060768723
2,68021180934457;0,29833640783943621;0,6790871142316401
2,17443362665631;0,41374428318874867;0,9307342452887069
4,06435974420946;-0,00708217857876614;1,6217605307859777
2,38560525294018;-0,10233870855873423;0,3265012021787690
5,24345476532310;0,09624311295424665;1,5850456160878015
2,63668219840071;0,54254822741107989;1,6461284869302895
11,92931534103635;-0,13258097855077894;4,5375493166739354
2,50303644997627;0,53266157570760431;1,5237857471424177
3,92788818954105;0,42188486270854514;2,5241843590482547
6,74422528051985;-0,69204508811714882;3,6575596111172799
1,74998186334697;0,50307492203239368;0,7901921915119002
3,62612752436044;-0,12390842612942868;3,6200509542716430
2,29955792592103;-0,20951282620652587;0,8154044590841779
8,06136771873052;1,09095887712804362;2,0302120302580740
3,40544836789362;0,17928328929594403;1,3677723559875246
3,70207245235548;0,35624081105057537;2,0888307113675686
5,18341651584896;0,10401259117723308;1,0110774832040132
5,95970735759002;-0,42967497733129467;1,5621155582582831
10,34136576469431;0,43117236391347968;4,4155836974757161
5,19633880759365;-0,31498550481153115;2,0045984158029690
5,36890858195978;0,78361043746636672;2,0995248159326549
7,95849666568906;-1,37409968280403794;4,6544244322122825
3,44794918851114;0,60321356457670217;1,7548107595044133
3,54834336229483;-0,00760865681294487;1,1837159027314621
8,47423081170594;0,14081039743798415;4,5557349641735350
7,81575168123835;2,30127870043466221;3,6331605248662786
3,94324310829424;1,32069111087974367;4,3887598704857487
3,45359289773674;-0,05330785482903018;0,8179117614270649
6,88784242248307;0,14170568458531990;3,2143366161676297
4,12044867132618;0,19716143109335926;1,0742543972136782
2,52394396251512;-0,00306804130704114;0,9666373089281106
2,78954009226365;0,11937534500154916;0,8765673063160078
1,96462581676878;0,78125490263025743;0,9161433874005982
2,47312522237567;-0,19962736683345803;0,5304234630113408
2,86186804697540;0,20170717609670658;0,8850154800197375
3,81642655488405;0,54207758420191954;1,8048310037369228
3,39906789116431;0,62688913222413434;1,6059354331383577
2,70641642178076;-0,09216915315188877;0,8728714322743911
2,56824187263219;0,62596935536065912;1,7213944557167291
3,85416491081887;0,26367200157718090;1,2163329041100108
7,40370535132441;0,30870709972551380;2,7718293553622040
4,82925967076841;-0,30675393312896621;2,9712653002511940
4,00767580729959;0,40629593511256706;2,3537395966917476
3,54736609710638;0,07701391391709776;1,6358961329671662
10,68392178678245;-0,87893402363878925;4,4744185307890163
4,19860349135391;-0,23703708102263796;2,1813736761172562
6,22876255502068;1,68652843095596783;3,0748674540104139
4,04091308343351;0,23752438879400201;1,4679381842587107
2,77247850496391;-0,28084211716734570;0,4664254327292321
3,11333852833365;0,54420424029522785;1,3663581651552372
4,25163598286152;0,55903994404773749;1,5445034905666744
5,92316292370299;0,20322425288136869;1,5733326942514152
2,30029184326836;-0,04061223326486001;0,9333932018816997
4,50750943130398;0,30818639534667192;1,2114255491263652
4,34125867727014;1,41080531915089202;2,6675001585248554
4,52146549745733;0,62139539556348167;1,9757993389786697
2,29690274043822;0,76130657019098924;1,2387097582374660
2,30028491312281;-0,19483442895620928;1,1788147855846569
2,16227975752616;0,29489377589440957;1,0742533508146634
2,99069918000986;0,15463998648117391;1,3995256949690920
3,35689351390759;-0,12139972915632079;1,5670009449251323
4,53186470009974;-0,02249754338197072;1,2807996496984217
4,28170293086370;0,43266095142083832;1,3800105901469184
3,51300018279798;-0,63513044328474411;0,4117636717342392
6,12182602044890;0,59585651857618938;2,4582922065009001
2,15946998104834;0,26534445747847646;0,8345285849991355
3,67101375188462;0,16943020294120067;1,9654993383228587
6,16316963009724;-0,52316397604364517;2,4266474522943606
7,05725417097458;0,30123633242241332;2,7659127147730249
7,04771074403061;0,27344844014770198;3,0125728569994568
3,64854916088751;0,16726230259919769;1,6959243244643702
3,73319564315857;0,07201014387625967;1,8840754187290816
5,30437480201018;0,13984140555747746;1,8686648580186338
5,41142824237811;1,83868362405844388;4,7938933925220439
5,23007530988247;0,63695971340551849;2,5935597285151042
2,63054216761740;0,54496549596242738;2,0372684308291436
38,84444775130120;-9,41842076505487924;17,1900678445269364
6,53890792964449;0,22884628838564697;3,0059098444488441
2,86733560356461;0,34731859812837895;0,9402898970701867
3,81594912043463;0,21073368545795951;2,0153921985804888
6,35449634293242;1,41760707093786809;4,0783758569408439
4,38155661434247;0,10985439763223914;1,5516250645179577
4,98707481410318;-0,22371476717572611;2,2721350404432332
6,67087320275885;-0,17589950127871948;3,2256964611676469
5,93858440899610;0,62512295958421660;1,8078189569232137
2,29270273752901;0,12793358672646266;1,1693795610488111
6,46616128555762;0,71964915024438159;2,9299920576028033
8,80647262263511;-0,43622397569527782;2,6170424496269216
1,46438446932946;0,37432464238089930;0,8874782245234505
6,95544352684581;-1,00415197349904117;2,9130849339624931
5,23590905446143;0,30370340960554520;2,1250165562763188
4,44732798173068;0,29822643448091690;2,2793963460003281
4,20366197722597;0,30866792050708042;2,0275777282576315
5,35018025321275;0,39123288064078127;2,8170088701842717
7,17208060526905;6,04156884095968927;6,4375379354743005
4,88887061046851;0,66263303527100226;2,9017270172184233
2,69974478779991;0,08271711969653275;1,2060603246950259
4,14852597018702;0,12439863509152890;1,5180603410859415
4,68959503354407;-0,18908132778369446;2,3057179091216486
5,48054521523386;3,74741124641055290;5,0049993855013453
3,88966673870470;-0,21168376237734868;1,6662244847977556
4,11274702556018;2,95824003320529716;2,7499174865475347
3,25284597800865;1,09330513981944266;1,9812510265856940
3,73968156820529;-1,59931969791525352;-0,1122324688990312
7,75202564338111;-0,49038302400209677;2,4530791895278079
3,23210909043982;0,13500873333296134;1,2589823637963653
5,41354444018950;0,88998430516135485;3,0212415953834624
4,03928447906314;0,35219337505390452;1,2746310686670697
3,11167434393882;0,46260289782592706;1,4149199982477632
2,59290865225890;-0,22235093578595855;1,0939282818348106
5,50537644646464;-0,39151845017800369;2,0121082026682493
16,82812903882931;1,42533321427738358;7,8630467098737489
5,39819025720489;-0,09584863585497158;2,2143720556222677
8,58034417480691;-1,72525821842931371;3,1946583623601392
3,78795243912020;-0,18066186413124280;1,2512292317801996
3,19953805495061;0,12173415393526639;1,8000269889691014
3,91519748280917;0,14511769336806402;1,0179531621010542
2,29574987831329;0,58513664383592368;1,4493436592552604
2,75888590406658;-0,03973722372316179;0,6773529236017900
6,62051773673850;-0,42519374071271931;2,5388192931342988
5,18790554448128;0,38223381649370514;2,4512822161341310
9,54233319447215;-3,15062807602638628;3,1931000158211078
8,64414133070572;0,69330802615084453;4,9101924596675941
7,02285216438974;1,29773417280518388;3,4844047909085787
3,34375542105222;0,48765855009893744;2,1671310984065362
4,38253591792280;0,12205936273455449;3,3162581070119939
3,93340020696809;-0,10464673856122411;1,0460717412407199
