b1;b2;b3;b4;b5;b6;b7;b8;b9
0,628462650038447;-0,701614279755058;0,680442668798400;-0,126933558274249320;-0,000588898006684885;-0,060418124362954531;0,117821288699440280;-0,061286081927371922;-0,170797793320209390
0,580042460561461;-0,537809196819401;0,639248609701301;0,084410670359986409;0,036492171253351330;0,097160980491175858;0,002856015894605689;-0,045031316655596960;0,208866339925823680
0,636310532331354;-0,686515965238545;0,714489856545730;-0,063274618349283621;0,159753481577923406;0,094425957222298962;0,033764127902558561;-0,032841998914564588;0,036736807311468750
0,584342859181917;-0,561968495257250;0,646310964253394;0,043393396766350657;-0,068330812732907226;-0,127955155894116823;-0,049561607995935772;-0,053374291493821516;-0,107876701402995170
0,814564544494404;-0,848910395042827;0,784734859428614;0,063104137793316140;-0,110737975633082408;0,066647772280578679;0,041807482719380978;0,126607606835379416;-0,036052317658671708
0,641740752750681;-0,628168360245948;0,697484871966555;-0,017828888503405211;-0,029247177697843636;0,008950725006366815;0,189447793042609836;-0,126756123416984140;-0,099152109369625763
0,572152008955806;-0,708601118461853;0,748459305155461;0,046513413878547370;-0,030546497051191973;-0,029503674802433696;-0,138262847702746189;0,000355746817317751;0,080719822757185297
0,578042463962979;-0,555409345093533;0,679170853410466;0,036025156662305033;0,143487108016339321;0,008438507717568865;0,013376889479325221;-0,116467998509188819;-0,039938738333073896
0,734618126527367;-0,808813441072680;0,703963641781398;-0,020059079620106217;0,102582075851900933;-0,080159845519569450;-0,017446265233857387;0,110037552631994801;0,023150564601339546
0,594455499387331;-0,544973034821262;0,862327802109503;-0,018722406331518806;-0,006402159875903973;0,099930832224923785;0,078752233359429186;-0,092648068309455725;-0,055998536102161843
0,806168702886378;-0,654636996700247;0,648706559653920;-0,101663827623526104;-0,158928905341077398;0,107362961865653625;0,030173914473665835;-0,035221318851153934;-0,040331101638720765
0,661228380902230;-0,697539423037799;0,699319340862295;-0,191610318457228618;-0,073195109466560687;-0,018175839450393694;0,032556500010686822;0,101237178906968817;-0,069850314367499750
0,645189426628771;-0,692716616260698;0,837257482786622;-0,099166764875111987;-0,068333658325360230;-0,048037495445883399;-0,064772682108953220;-0,253410817559792667;0,038882045167252528
0,521977410376994;-0,643655447351839;0,620266739613055;-0,043947916028199099;0,156569312751100198;-0,233632984203734573;-0,036861922265538624;0,005715299386635705;0,037557502054111215
0,555113827022763;-0,645199678938447;0,699409148448208;-0,193214525192990816;0,052427281193241887;-0,110198018712910795;0,012176238326180099;0,008647848526362519;-0,008284968367144046
0,758170064369704;-0,660731446628600;0,667371978418955;0,080140278675629367;-0,013127542442546576;-0,004691956608373946;0,056878804472909418;-0,006487248626992511;0,118598863341355470
0,617830163221819;-0,641320180649459;0,599866596947519;0,031555420175530126;-0,132214314612082828;0,004358663305605623;0,064130049773244921;-0,154161294074424415;0,008055696788347118
0,734205810980703;-0,736683277087637;0,820210015872966;-0,044824394113886716;-0,220475605353463833;-0,103008850229714108;-0,087629298332605451;-0,169487072163995417;0,017860723082133021
0,666698751776841;-0,800962253103640;0,655578386916400;0,007579507994061278;0,049110074028236736;0,189251133402600524;0,020048561665729284;0,073094419649142789;0,119736355664403910
0,464854636214379;-0,691166514659765;0,435466978051288;0,139801766839615538;0,031064763317757402;0,308125737366271912;-0,044612946352704103;-0,026022698835122423;0,046305235056963989
0,616808417712254;-0,721272201476148;0,777550258355246;-0,165730056272413828;-0,042885250855837539;-0,057329163215473475;-0,022660090820889881;0,112279536301782890;-0,152714615875168797
0,777302550619348;-1,063345896881933;1,006764666993408;0,057947047692173848;-0,083502165904534978;0,014971337497677810;0,134130527914104875;0,152865584517549447;0,195759703498891713
0,695290290388149;-0,817274038503438;0,779522691782283;-0,200662002287765845;-0,029887289733930855;-0,022520203899622997;0,045307154784554854;0,028265944841642052;-0,232226444831078294
0,476770375105127;-0,621902683119312;0,648589656722621;0,027320641600006353;0,071396411125241685;0,137156920785932085;-0,031500664541590187;-0,019915742042463946;0,052260700820930046
0,643386052714730;-0,815866485417574;0,745569488617979;-0,108434915255769218;-0,018675026981238126;-0,205879946478179476;-0,050467715841894731;-0,069637561165624293;0,067404498141268768
0,691611457542513;-0,885544443035747;0,595328018951662;-0,050474492704756672;0,054649233137025861;0,015208061197809567;0,342815533147191598;0,143704741619349763;0,023212344942684003
0,803237671996802;-0,654178074930986;1,003962631291506;-0,052916053628667262;0,121445536503723570;-0,081743954102892299;0,135019659719980423;0,115371069395704753;-0,007986136190194127
0,673627836645610;-0,412892803409390;0,677776823880561;0,045233742091802004;-0,098094504962115664;-0,070068102922261233;0,008334195219805499;0,026783107898487452;0,135564781434199561
0,651077897598543;-0,578511925338319;0,654216528826465;-0,056807159748904011;0,035228096300738358;0,028713348402047957;0,047919762519610248;0,047737970918732775;-0,011165218962729200
0,729651967951016;-0,694295157594388;0,804066650668768;0,005796948132211189;-0,166577001575784200;-0,246036615324655455;0,065647970361346800;-0,060195439897355409;0,169552870988412624
0,690098055936270;-0,616880480250353;0,808752500915709;0,002057713646839575;0,017015901780938043;0,054146996654568014;-0,082012043624744485;-0,115242148925385979;0,020547567198331281
0,527036973604048;-0,722017726716990;0,694552561805267;0,060627984538051599;0,013984364638875035;-0,157151809846567153;0,041543802142235346;-0,056566127055223361;-0,169221939441319413
0,683074183505796;-0,591514945675043;0,942913159494666;-0,130120328275033892;0,029044082338405750;-0,104209214363330263;0,058550998001519070;0,046520617067795061;-0,064473409968446138
0,522601475130692;-0,839307061528821;0,751738529550032;0,130098514118836661;0,116965969895143587;0,099929876617896526;-0,077128904436465279;-0,045641708165573440;0,068602548690753357
0,625048304267251;-0,924336512246639;0,739414117945635;-0,087491631325515892;0,112152835392955133;0,174107163858247982;-0,078999434916760786;-0,047341419946494663;0,050806144303881653
0,715836441232463;-0,790786719122642;0,549004141075720;-0,030461044957021788;-0,091918566045923467;-0,084801347323087126;0,081656063273111701;-0,126542262823308382;-0,043588946296794100
