t;b0;b1
1,836764984395822;-0,215375954409471049;1,414681109962604
1,048212925305581;0,382798796133732300;1,566512913020663
1,746732164606145;0,106574197010755919;1,622992555505631
1,654497049957675;0,202266566335597781;1,865667131277497
2,068828378295220;0,297617843216171407;2,008714929769293
2,198754283404764;0,058275167754528803;1,915296882074743
1,384836164947357;-0,191041283733888984;1,184848488568498
0,901867570108445;0,280767431237802734;1,207853074952553
1,542019315854885;0,284712471868711403;1,698102732640286
1,279672353661917;0,152702573776179990;1,585609013286432
1,342626073840858;0,129517750946815752;1,576848658973715
1,636507899727403;0,157498040643623827;1,644369138333121
2,104794325205979;0,111152879907358546;1,841986835087346
1,441818771230587;-0,113342809315739118;1,439405423447769
1,684992516545340;-0,101689769945243730;1,520733779253538
1,469151904183455;0,043646631291593720;1,534094075065419
1,291021149518746;0,207285492740646143;1,617997372542590
1,905447350314453;0,057780569697655895;1,709551393729501
1,551841388948972;0,008971469265102446;1,693885458847015
1,054930268628107;0,403763812831816615;1,441263818293591
2,450977817531368;0,151384931624091418;2,123536276440677
1,285408799921599;0,338365700992022345;1,491054967639273
1,802728669463004;0,029776322161384532;1,329682299095788
1,634536899141609;0,242098635239857141;2,046351401205587
1,687869250953536;-0,022114821189136526;1,506706966971525
1,769026318892362;0,036167191587589180;1,439036814662587
1,615099702596864;-0,006302672308875533;1,165384672779813
1,629331887865929;0,286368769299730708;2,225991309633839
0,882656624687019;0,197233236504224058;1,198397211580547
1,242683308727892;0,287322642444123533;1,682738986748463
1,356754594184994;0,237341409355718458;1,541541117454305
1,026023242632149;0,165497677479171101;1,004079787908746
1,685077677666897;0,218738084572180524;1,499603000269345
1,742662105353878;0,227788362161902402;1,972715952068525
1,044837891111221;0,156633193818682737;1,456209546771488
1,016616200678828;0,524987900883579717;1,453823112145568
1,960410013149258;0,097532873758349653;1,731863003052040
1,700620137575433;0,039296558234751873;1,695840190406726
1,946261351398169;0,032313248783664719;2,041241958156541
2,027023499902213;0,271361452933525038;2,185040353337862
1,236618750690648;0,492358135637766703;1,766531173258374
1,684360622870443;0,116945886308280858;1,806196330660114
2,494715207262541;-0,382430618971093372;1,971891254075655
1,285951701101225;0,169543551567482492;1,472047318080907
1,538903729240065;0,221190329725590357;1,223947695499327
1,264327292918223;0,173331439218638389;1,699929416895471
1,293025901748846;0,047429145429696486;1,317288980262999
1,091205037916471;0,367348838996176097;1,502640528497090
