t;b0;b1;b2;b3
0,6188058526766934;0,5455635079594520;0,604033448016247;-0,460890527191817;0,728699015220407
0,4756473532198127;0,6176705234670472;0,655806447656811;-0,533152987697064;0,548579749505920
0,8359397191365869;0,5169770014646211;0,583840274938666;-0,650084515010731;0,670054380983629
0,5308958424702106;0,4224431971917805;0,552944992763642;-0,504226063334264;0,562336060187340
0,6058127050241480;0,3358162619702464;0,574035259314878;-0,368535701253587;0,514393249478203
0,4083954271237194;0,5790281060403581;0,693688849143140;-0,597665046021326;0,690356778371805
0,8787889749361505;0,3732992301161899;0,612114318269272;-0,645202753646931;0,453345113517277
0,9895621150236916;0,2661845767080050;0,564584019455714;-0,668252497857780;0,576446223679124
0,6240928165581611;0,4108693030465747;0,615574469078209;-0,796822254658546;0,572565935974004
0,6775863570735075;0,5712517590648989;0,550796602064574;-0,563868443883474;0,648006394517133
1,1113399880968715;0,1890828651546745;0,903733462124294;-0,850387949478222;0,495572830431233
0,5293990722777098;0,5752477960083746;0,725639523490949;-0,804873412809436;0,961544161937948
1,2003996998464592;0,0920572752363322;0,431280932961113;-0,684206192999249;0,485917593840228
0,7331804530815699;0,7180304627330227;0,755621817322420;-0,620332789789809;0,630258986737837
0,6196180752536035;0,4661240807646493;0,948503580705409;-0,807473405902528;0,549753046261450
0,9439233955309065;0,3883920502971794;0,612147372110031;-0,710166715261411;0,681539700036776
0,7234490176339461;0,4218568588423995;0,482870118744322;-0,543412847399505;0,586727950453992
0,5712161965262674;0,6145758199481751;0,702693912089956;-0,866537068002898;0,566201834444544
0,8802778492836530;0,3299141603212125;0,502514339378409;-0,535271686510359;0,596483366976510
0,7741642177970977;0,3503582767374074;0,795337948263906;-0,681433427785620;0,831293440742774
0,9139458541652737;0,2099837472623461;0,390657770511246;-0,400282713207896;0,614768166751323
0,4413360508745245;0,6475524916287517;0,450376346875947;-0,656095796235945;0,555543814093884
0,5768940851636336;0,6408607435584652;0,749413056069222;-0,826536989440145;0,622206146520413
0,5557898209733944;0,6338111782162045;0,632977757865751;-0,631246827868251;0,702681426025548
1,1170311658750784;0,2172794127628888;0,796247174174019;-0,817361266835421;0,936311959689120
1,0074648414347711;0,3837686639084317;0,591286045000726;-0,696110515218425;0,608347112508335
0,7294582966914914;0,4528340582999404;0,896762345277125;-0,746382524416402;0,756107059886562
0,5247502138396891;0,4788349488284659;0,636604042686753;-0,487564209050111;0,930691796398619
0,7082382932217844;0,4604449927316495;0,716164998512732;-0,881062876899938;0,786786750558037
0,8738382796946743;0,1898917709107490;0,636227610495217;-0,705439977744752;0,609731725390109
0,9787546945600252;0,2838665238593716;0,474830848306642;-0,557522896136197;0,418986666543103
1,1018496678892349;0,4051640616633515;0,918477071876355;-0,905574706793325;0,660227283898362
1,1745786032465522;0,2902972584660576;0,666263324921801;-0,725167092225794;0,634842200870767
0,5205271177510947;0,6156145871974316;0,641699662001121;-0,693108544924798;0,548653046137036
0,7218248698742883;0,2667721026829168;0,679077334756852;-0,576531585263648;0,409363167005901
0,7048113318433569;0,4800191614700107;0,608063339137243;-0,498255797641123;0,620886460576606
0,5548799903928716;0,5771307987752348;0,729663095181287;-0,713542086188928;0,619239294159277
0,5057074586747228;0,5291322621579931;0,612287611929705;-0,546144370409283;0,709019456879677
0,9026747590479546;0,4371468187121730;0,392596731884677;-0,804562046397625;0,581920565794897
0,5500921304943061;0,6158998362041992;0,496169777950721;-0,622103716474281;0,758115931032126
0,5309983656685270;0,4384119714729574;0,620291052591400;-0,598295687148593;0,669328997148523
0,8698263753792016;0,4883705199071359;0,500413098243618;-0,619017570213383;0,638661128217377
0,6885540708033154;0,5263970461685454;0,575863233718840;-0,806482205970954;0,590660111810479
0,4493247306033230;0,6330762857163691;0,619189084411240;-0,384166179781491;0,610377749461810
1,0743919755389941;0,3836828982885672;0,646780121542165;-0,568721189243131;0,547108468182696
0,4305441474654718;0,6786524386766954;0,601840906945686;-0,698158207455699;0,761262183941382
0,8788430690099125;0,3941078787084457;0,731160988576315;-0,714849901060462;0,413559338977979
0,5936328102683571;0,7361023580825338;0,776345463396039;-0,782010659699442;0,791968435999396
0,1980266699327331;0,8796380966949852;0,942084430565037;-0,553909787073337;0,742172200150299
0,3726028158734149;0,5625307861891865;0,539393304049629;-0,584721697866356;0,720972623490061
1,0073522473266188;0,5118508558007044;0,607733341132674;-0,653122358326349;0,585559773115758
1,1051010983473497;0,1620028527433398;0,540894533105040;-0,765352144472906;0,614392386455940
0,6824230770293186;0,2544260156925343;0,680107495839059;-0,718738206650911;0,790994779593713
1,1464533552661849;0,4318491558377884;0,794953675440212;-0,802255122595742;0,919655667662711
0,8329543114515202;0,4165588244862943;0,733863913522164;-0,606291501792191;0,998087029239809
0,6772328380937014;0,3616697846838278;0,587359751848102;-0,634175475782870;0,688693618395807
0,5515567406517836;0,5592897662967190;0,640270342168896;-0,402308317006095;0,586230783974720
1,1249916890848131;0,3952708896278570;0,371503061474837;-0,588740272405365;0,577115571070433
0,5801032754049363;0,7065815913789044;0,596106420731551;-0,730192538803905;0,614057635338061
1,1862681011915093;0,2299691418344560;0,688783317882362;-0,736418368209310;0,661902764928040
0,7314822630897195;0,4886379311948623;0,702891280432296;-0,800923122335540;0,968201738439318
0,9647740208276704;0,2977645689530877;0,690831395888031;-0,558620220713468;0,532609474140788
0,3629237029068050;0,4831508070732080;0,455165351197936;-0,551387980669910;0,566310343335011
0,6471851466675073;0,5177799971188426;0,705626518540135;-0,556278884205877;0,603613343461777
0,8373464045008722;0,4229307272247110;0,762396473445665;-0,604057005880685;0,590434786355116
0,6217473424391367;0,4225362594574816;0,551077799531384;-0,705379341193010;0,698743676060335
0,4310547684630526;0,7157617674413207;0,556416292454861;-0,554024227358374;0,611548621480503
0,7554674031570595;0,2794001599803100;0,526034467761204;-0,676954044291486;0,690229101798259
0,6234607958459362;0,4515445734910759;0,780466671790910;-0,469140239199480;0,588363208661064
0,5730324390215827;0,6117832870620278;0,788282174872016;-0,646255703938593;0,765442847774499
0,2558043452224237;0,7029131314432827;1,032006700435655;-0,784255753118304;0,636492681087456
0,6380981335815711;0,4332256218367569;0,641823882285005;-0,647317120832899;0,662715291090096
0,6540070409423075;0,7022443934096712;0,701424510180535;-0,641010531498572;0,839911553506500
0,5876429596347708;0,4847038783122184;0,794857525793640;-0,541345327216593;0,654439698935112
0,8173510661026435;0,4058984713817211;0,526007061706391;-0,693454955653433;0,508400880162461
0,6828564252339925;0,5922023528836269;0,836576871773135;-0,755634719569210;0,630201317151133
0,8940329037927978;0,4448501195666295;0,592443333833967;-0,508850376309106;0,596376417548805
0,4204384636805579;0,6345434895083834;0,885442156271705;-0,693015528709897;0,781877630844316
0,5888572281457233;0,6241828599346791;0,642736866698946;-0,485542000499571;0,738514093581655
0,7709300113625379;0,3158605181868163;0,552122327751318;-0,554976933086379;0,390828913863714
0,7871619845321772;0,4299714806788543;0,643917531745557;-0,693717354258588;0,765385420764875
0,5755002486778266;0,4737044756451514;0,773129012364256;-0,749570839464545;0,685566309898406
0,5045167463748422;0,6227173977481519;0,611655854724734;-0,643141878976054;0,799261039837672
0,7335433344155551;0,5257302769106967;0,616218392784057;-0,627433109889034;0,653510987209119
0,7657324182015566;0,5169368295894307;0,517680519802684;-0,680755216583948;0,493544412788189
0,5682454185601807;0,6116216951538491;0,704697297178041;-0,659997839016738;0,644970570318565
0,5882477674567305;0,3442126943562356;0,538047015735297;-0,696220317911545;0,510934396422530
0,9228153923138046;0,3350107527873513;0,652391403802914;-0,600296886701683;0,548305384073670
0,8688288221929501;0,2569545830440682;0,798344930022660;-0,887879180419735;0,564837236114859
0,4401837784002501;0,6735018156793201;0,527770970922488;-0,583769810729932;0,595748986633268
0,5159258457165171;0,4382235741308323;0,587195174450224;-0,510816929372367;0,509305306525152
0,8430933528082660;0,5057787089507495;0,703754913251766;-0,638148377344885;0,493853796300071
0,8931734337875288;0,3213012018416216;0,498329123893732;-0,445372679746724;0,546173116176717
0,4609989579182671;0,4311397768996894;0,622439304237456;-0,641395498383359;0,796797661731425
0,8233150122297145;0,3956661821866804;0,568292411255188;-0,511960962910410;0,482502850958189
0,4233986051613155;0,5757950653055535;0,639357231822359;-0,472820306601944;0,565487412107306
0,5281883120554169;0,4722791651645021;0,600391451395298;-0,445643464482524;0,619050985701773
0,3888543227784146;0,8501219983712252;0,901783279342667;-0,686540643347023;0,671814127209775
0,8155367223334032;0,5391898763884666;0,751380119178761;-0,676616100568776;0,639299500583335
0,6356776393285591;0,4936060060814011;0,681923082490485;-0,728123298104613;0,760962700001539
0,7055286324411767;0,3479385114785233;0,720832311821866;-0,604970528378501;0,510683563688219
0,4746149051792378;0,8253761898209582;0,725512394443053;-0,528040637900627;0,709494082143500
0,3459468050848854;0,6142636581394922;0,415429474099058;-0,563992238717346;0,804922965584221
0,5705042922650126;0,6794084047028826;0,504469784899909;-0,715404190562379;0,703381498428567
0,6406580391691189;0,4197451949152282;0,602116427736073;-0,799706344857825;0,566595523140979
0,6664011062008963;0,4680568052184698;0,493563377712065;-0,636395442830859;0,506471892969008
0,8012358046574743;0,5155467609034169;0,609544933031612;-0,571673976857035;0,694913849787431
0,6786728844344009;0,4825237269304308;0,615721821215071;-0,653016771090794;0,537971047791845
0,3149850741616672;0,5757837158364562;0,617931104762914;-0,761541990469806;0,733919471858584
0,7034831108005185;0,4257219150665010;0,713386027047397;-0,449121532548814;0,698301792133925
0,7018574946535334;0,4127331615672328;0,701921656984572;-0,779238260198061;0,904286637267149
0,5358430573399909;0,4470052262198067;0,373184479475191;-0,659786864749464;0,629745805641040
0,5368734395589604;0,5102540667362205;0,577079318950075;-0,630799338539548;0,574653498780915
0,9419371508132556;0,4042332340578023;0,523029787641127;-0,714566103691236;0,774757576623352
0,4873386872298390;0,6500728053718804;0,948166991326219;-0,731447099245647;0,523525505264185
0,8009141766382470;0,3709010009785026;0,567431146784915;-0,584474444313596;0,984768142093777
0,5324242895387955;0,4987379570733609;0,522960680541522;-0,816396503650675;0,508907298876097
0,4919499816192925;0,5732003314887200;0,633070199579240;-0,715144155783495;0,513891595712257
0,4386590774332579;0,4910938033295641;0,709301244334411;-0,529017444638531;0,663744209626934
0,7709128199156086;0,3677884078140310;0,737510347213421;-0,587215371605101;0,721305599114036
0,6946861732296169;0,6049888110123823;0,649535979208843;-0,811951743579961;0,571569811294332
0,8299840621430921;0,5810851621534735;0,851589349473107;-0,758155079317774;0,668632345292669
0,5706082813872471;0,5712142073694663;0,734209963642029;-0,389702683850614;0,754783240749797
0,7758610368127004;0,6489365893139404;0,683861515059572;-0,732461132792814;0,766854945895860
0,8612507749701869;0,5068214776564871;0,722821695465219;-0,757618716473909;0,751332281612226
0,3183952044544606;0,6286274914711734;0,586806057264778;-0,572931622895174;0,615149036390161
0,3195100244145511;0,6361212535220965;0,851628585187678;-0,707051847811740;0,633301740793493
0,8928009647499701;0,3711511920670192;0,574523808409231;-0,613417135330924;0,618246275433402
0,6735300449612744;0,5061510063700136;0,501686897016172;-0,629637731659017;0,718546652189115
0,7821675191636095;0,4706871289369187;0,606783694864765;-0,699792540188282;0,668780882736391
0,8358132301825327;0,5864435225018233;0,526110438870491;-0,823112554093668;0,734789228497658
0,2475779687308093;0,7457489850772647;0,798360184055084;-0,595367554505935;0,544392786879437
0,6461765647954328;0,4366690852236282;0,467364126553999;-0,683305154690190;0,741081449198953
0,5603085150166847;0,4926376334341208;0,391330471809664;-0,611449288676339;0,808393722898117
0,8819346944254897;0,5282644602233962;0,575966541230304;-0,688282819608532;0,622335924044425
0,5984491151234660;0,4225964428233824;0,552360308703303;-0,646671035236109;0,707037562849014
0,2672536448929963;0,6691336944135863;0,768473850202540;-0,601411257825172;0,528092452833688
0,5337408585765427;0,5741063499561725;0,586149118404656;-0,472648910018769;0,528352918342697
0,5493498435247934;0,6393817801315717;0,777282062368880;-0,551797602714825;0,650670328501964
0,8396243406368870;0,3836898192261379;0,614366553885734;-0,707308459273066;0,615775813808472
0,6637465014549282;0,4704883026620998;0,726749458312105;-0,566702310157297;0,743176802123125
0,9375008189489233;0,4716873201456500;0,589576189863746;-0,700279616793738;0,651811344360654
0,7585314710145570;0,4116532488832860;0,530255666504668;-0,506632402162035;0,657616589376899
0,6299760599776335;0,7307913980247532;0,618488520509933;-0,640752798189356;0,701349317347199
0,6019190180934485;0,6151960621222177;0,464300779264373;-0,593852904735706;0,718715173347991
1,0309347001927214;0,4499607092272533;0,611314689032632;-0,813517218797616;0,686387534912168
0,4503265102636647;0,5787904066018963;0,647115204015093;-0,424226403218527;0,637442594493424
0,6046700976314144;0,4502741621342390;0,533761207909431;-0,677197482081774;0,480037073003809
0,8132082584730729;0,5026720689660108;0,443463594209058;-0,478511013263516;0,610408396869619
0,7717043040146789;0,3994553159506288;0,441274256827026;-0,599335501243855;0,736836918679236
0,4814268712103644;0,4461136274833566;0,539455965728170;-0,837035218443513;0,492811335447987
0,5070092992194857;0,5735530778737403;0,700546807966692;-0,529087864121710;0,635289769322636
0,4856129057642023;0,4614529481528851;0,792226228188299;-0,787667011194415;0,700114844082235
0,7462694258693979;0,4571600797008246;0,522631249231668;-0,847652531530813;0,763298055951062
0,9081522584060393;0,3658835424822359;0,662759148318917;-0,704910511309104;0,707922504235436
1,0572104015874861;0,3738254107549239;0,639073472600562;-0,693967226157923;0,574897770585145
0,8032861669308304;0,4056274827908203;0,682404576509055;-0,769553797032833;0,427233961865361
0,8772749138864333;0,3003168567191175;0,461337423484374;-0,538989338321012;0,565446746386269
0,5882083654855762;0,4927004410573734;0,432451690058092;-0,429533039242345;0,480295847624628
0,6374788227904227;0,6178033634353791;0,690222672921719;-0,601579838916081;0,757834844314398
0,9945113877779335;0,3440099434039229;0,570288409895837;-0,873031693068972;0,405211320385224
0,6973515301483219;0,7175741282493702;0,655438979239417;-0,829239102372357;0,773357347178745
1,3385311790251535;0,1586655820003383;0,545790998036693;-0,839781889770293;0,646746683449822
0,6672620029190378;0,5745934657829137;0,645820175634058;-0,546733338900677;0,610779181504629
0,7038086050152977;0,5309941021615250;0,723935165596595;-0,549445360094496;0,707663905596387
0,6917717039819458;0,5072066310356027;0,750136476732435;-0,579206024587473;0,696699298871686
0,4799227256936515;0,5383157360148555;0,637937246855105;-0,643502937309693;0,680842804939193
0,5446039479364044;0,5699340502521322;0,724926599816234;-0,701797798455455;0,662783360463895
0,8553432418980773;0,3727737937576832;0,375185306627791;-0,524300347060852;0,595015886303278
0,6915239360387723;0,3251380888716833;0,512350575223205;-0,726577483478770;0,492639133587845
0,6611895675227079;0,5704923625794236;0,568192015460273;-0,737135892439587;0,609536711703584
0,8027434722630266;0,6338376731561476;0,693542256767738;-0,732369670779903;0,549133151171718
