results.beta_t
0,290465139094866098
-0,047599107770781621
-0,415800722405692769
0,631357505062949187
-0,133384906415320831
0,304283697840431855
0,387520729289514643
0,741265737818791570
-0,328724021782754838
0,872114108544948419
0,844723943047781423
-0,029333590705212277
-0,856255425998582842
0,916496056173060292
1,054492204184454218
0,622892773909359376
0,353224124782153204
0,975215115623019657
-0,741156468641528954
0,909658127202596645
-0,050954762514725076
-0,164653781287842471
0,462866609921198768
0,399159644112634993
0,074981408815642317
-0,221935862890945940
0,481440324188541546
0,926626105045985970
0,454380416892992467
0,208591294840846014
0,720191339738854963
0,864696788751166401
-0,115251483446087627
0,691574504158128600
1,388940675177067208
0,611942616884804336
-0,181062812635516379
0,150425188029306794
0,074600437327513577
0,188932703533701951
-0,133529671100361652
1,317320105459046653
-0,064948910463157497
0,467606716975635051
-0,060082926210712193
0,071027002312799889
0,307198905144664969
1,530004156916818792
-0,087958925657249540
0,366280986573468692
-0,008950749485207875
-0,105131730093598497
1,239557571867087704
0,104838316440711260
-0,075265925706202275
-0,809398759943630641
-0,223221647591017119
-0,639288968922465006
0,697625927623382380
0,920591094297851242
0,099130461826556715
0,442241401509461285
0,751573431355588850
0,755321713883501111
0,785763365077970399
0,506025661672227400
0,873585722981550794
-0,426972261151594812
-0,016892175758929359
0,154941120158239631
0,428539479283739755
-0,168957585834590057
0,458015220820170099
-1,190496802041862701
-0,094983091878043657
1,638953478224286942
-0,203435805957971200
0,214784284511294249
-0,147080887615220979
-0,478783326741956006
0,902505783241258852
0,372374652411067986
0,470145154653303365
-0,053333396517801751
0,495734890779740811
-0,262191727230682903
0,345619853824896572
0,297989932396421020
1,340966623744422659
1,127442011430444424
-0,006343204248559571
0,397435476527900844
-0,798496456371765584
0,189165189166100478
0,499494068356991838
-0,080827814681765961
0,266839583617033638
0,617264068898825902
0,704689188564959990
0,086259401200642682
-0,505115420972533036
0,118393997057298014
1,484776263267590268
0,543641628638327545
-0,576158521800930412
0,714042427367460597
1,020259637198913882
0,965380965246237954
0,708005575202739545
0,895186005618462621
0,063242098415465436
-0,513693165343194202
0,392640384623549943
0,207127084748232188
-0,598451577256608358
-0,390768160205188786
0,575841288519352790
-0,084687923886311425
-0,255778156728284300
-0,402263212227304157
-0,015226592371584994
0,032605923095700172
0,725465686218637829
-0,828268801086829543
1,220460565519343676
0,056913150609658542
0,168029721648310565
-0,414137989519473004
-0,467932441740345539
-0,241241184077508747
-0,452226093788113181
0,252782567827414373
-0,445379575034396513
-0,136367095565645136
-0,056375722520575933
0,909539795621963965
0,799806356634440774
0,487266563584727308
-0,202393586126869363
0,731489181757189910
0,487242889482145614
1,137354469082388908
-0,033763519806098249
0,357932589364536979
-0,043368404137194540
0,940901849963953651
0,456824695013069937
-0,158928964164052416
0,321140970917863311
-0,149974896718979539
0,979027629307692715
0,351945394949768398
0,864208316737588023
-0,681132139485579380
-0,018888705794660433
0,606150950911022779
-0,243711421947169798
-0,744164731055792616
-0,100030823848933512
-0,253003760051326576
-0,260091755865594132
0,294367208812616965
0,007820205526697960
-0,234875219593641021
-0,067627702918280672
-0,363497914560171331
-0,096074414147975670
-0,046869616811487443
-0,244405469006187009
-0,024567052513698281
-0,013256284715693555
0,984264736934656215
-0,256539465236565956
0,455704071995942928
-0,254265415838077991
-0,160537946520081631
0,434170531955355432
0,448859307948855701
-0,270078296807881812
0,554846239642612704
0,074202731868013128
-0,542463239220533078
0,774962022819098206
-0,088903743681979411
-0,310695324791813499
-0,026536724575001454
0,496812018548458134
-0,900406649200327980
-0,441640404963316024
-0,118145793194843210
0,838482877305414376
-0,539714435481521315
-0,735551831186713412
-0,177311788549966043
-0,558656364830287133
0,224499618121352301
0,561088022942318965
-0,146960690934102439
1,385138559983981166
0,243666027394581819
-0,926369033295382671
0,054496342749235621
0,535233019482409755
0,216452439048730211
-0,110806012152165415
0,024954251805354835
-0,130745103159612658
0,951730253745173504
-0,491070286735607653
-0,390354399877239910
1,029141669511529633
-0,205757672647945394
0,178016525730846531
0,580664387059449227
0,892934519531102922
0,140142787854998452
0,750346122654360403
0,242357408533271285
-0,186074525691558773
0,335050631814959254
-0,333727234639577264
-0,263174606528480348
0,536752729965254471
-0,188031798061309513
0,057737012750800176
1,165410497994348926
-0,220801245006531671
0,960686221242360694
-0,352886103107311222
0,594725354216923185
0,249848642263688914
0,293821190782571129
0,205650013903508067
0,071801440536661917
-0,261505154890015745
0,014542060743108935
-0,078777689227438122
0,094577086472040245
0,868319039569800832
-0,449456478143563376
1,026704145633203336
0,086363321031206253
0,133516090890825223
0,756162220545983921
-0,359325791565056452
0,779224604582214209
0,244720835987211893
-0,238525600796511805
0,447390970334447691
1,320781305918946380
-0,126413261290322515
-0,234180367179576465
0,486596601599669554
0,409458843283858509
0,165787757815031384
-0,052956311305398816
0,899300672046025040
-0,056180530136801764
-0,188934457618541884
0,125589410891207176
0,759146893056732663
1,241037193598662602
-0,021189209768314753
1,422203709882634337
0,575721725940472773
0,032753949811329917
0,525462889009678968
0,483225854790673981
0,042169337526747508
-0,393914305959022881
1,145295459542615246
0,953267101198136624
-0,215952812170490449
0,793630533317823850
0,200879292633935391
-0,024801520849217495
-0,554145624247001534
1,457888438932577468
0,028896388698577885
-0,427547463021642871
1,031656920472322048
-0,537596294238359418
0,165968951172805135
0,095450255315706750
1,033549523762738120
-0,106607359328622767
0,581173944452214930
0,697259496379102894
-0,260770114696580901
0,627566107984677712
-0,321034520517319510
-0,015225690050095679
0,498482385042869625
-0,564288318055370830
